holidaycalendar,holiday,description,creationname,creationdate,revisionname,revisiondate
UK,2040-01-01 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2040-05-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2040-08-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2040-12-25 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2041-01-01 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2041-05-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2041-08-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2041-12-25 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2042-01-01 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2042-05-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2042-08-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2042-12-25 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2043-01-01 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2043-05-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2043-08-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2043-12-25 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2044-01-01 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2044-05-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2044-08-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2044-12-25 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2045-01-01 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2045-05-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2045-08-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2045-12-25 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2046-01-01 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2046-05-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2046-08-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2046-12-25 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2047-01-01 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2047-05-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2047-08-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2047-12-25 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2048-01-01 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2048-05-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2048-08-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2048-12-25 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2049-01-01 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2049-05-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2049-08-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2049-12-25 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2050-01-01 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2050-05-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2050-08-24 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK,2050-12-25 00:00:00,United Kingdom Public Holidays,Brian Bruce,2011-04-26 10:11:02,,
UK BANK,2006-01-02 00:00:00,New Year's Day,Touhami elfahdi,2007-01-31 17:13:52,,
UK BANK,2006-08-28 00:00:00,UK Bank Holiday,Touhami elfahdi,2007-01-31 17:13:52,,
UK BANK,2006-12-25 00:00:00,Christmas Day,Touhami elfahdi,2007-01-31 17:13:52,,
UK BANK,2007-01-01 00:00:00,New Year's Day,Touhami elfahdi,2007-01-31 17:13:52,,
UK BANK,2007-04-06 00:00:00,Good Friday,Touhami elfahdi,2007-01-31 17:13:52,,
UK BANK,2007-04-08 00:00:00,Easter Sunday,Touhami elfahdi,2007-01-31 17:13:52,,
UK BANK,2007-04-09 00:00:00,Easter Monday,Touhami elfahdi,2007-01-31 17:13:52,,
UK BANK,2007-05-07 00:00:00,Early May Bank Holiday,Touhami elfahdi,2007-01-31 17:13:52,Ken Vormwald,2011-03-09 14:08:11
UK BANK,2007-05-28 00:00:00,Spring Bank Holiday,Touhami elfahdi,2007-01-31 17:13:52,,
UK BANK,2007-08-27 00:00:00,Summer Bank Holiday,Touhami elfahdi,2007-01-31 17:13:52,,
UK BANK,2007-12-25 00:00:00,Christmas Day,Touhami elfahdi,2007-01-31 17:13:52,,
UK BANK,2007-12-26 00:00:00,Boxing Day,Touhami elfahdi,2007-01-31 17:13:52,,
UK BANK,2008-01-01 00:00:00,New Year's Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2008-03-21 00:00:00,Good Friday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2008-03-23 00:00:00,Easter Sunday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2008-03-24 00:00:00,Easter Monday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2008-05-05 00:00:00,Early May Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2008-05-26 00:00:00,Spring Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2008-08-25 00:00:00,Summer Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2008-12-25 00:00:00,Christmas Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2008-12-26 00:00:00,Boxing Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2009-01-01 00:00:00,New Year's Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2009-04-05 00:00:00,Early May Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2009-04-10 00:00:00,Good Friday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2009-04-12 00:00:00,Easter Sunday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2009-04-13 00:00:00,Easter Monday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2009-05-25 00:00:00,Spring Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2009-08-31 00:00:00,Summer Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2009-12-25 00:00:00,Christmas Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2009-12-28 00:00:00,Boxing Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2010-01-01 00:00:00,New Year's Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2010-04-02 00:00:00,Good Friday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2010-04-04 00:00:00,Easter Sunday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2010-04-05 00:00:00,Easter Monday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2010-05-03 00:00:00,Early May Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2010-05-31 00:00:00,Spring Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2010-08-30 00:00:00,Summer Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2010-12-27 00:00:00,Christmas Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2010-12-28 00:00:00,Boxing Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2011-01-03 00:00:00,New Year's Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2011-04-22 00:00:00,Good Friday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2011-04-24 00:00:00,Easter Sunday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2011-04-25 00:00:00,Easter Monday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2011-05-02 00:00:00,Early May Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2011-05-30 00:00:00,Spring Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2011-08-29 00:00:00,Summer Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2011-12-26 00:00:00,Christmas Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2011-12-27 00:00:00,Boxing Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2012-01-02 00:00:00,New Year's Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2012-04-06 00:00:00,Good Friday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2012-04-08 00:00:00,Easter Sunday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2012-04-09 00:00:00,Easter Monday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2012-05-07 00:00:00,Early May Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2012-06-04 00:00:00,Spring Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2012-08-27 00:00:00,Summer Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2012-12-25 00:00:00,Christmas Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2012-12-26 00:00:00,Boxing Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2013-01-01 00:00:00,New Year's Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2013-03-29 00:00:00,Good Friday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2013-03-31 00:00:00,Easter Sunday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2013-04-01 00:00:00,Easter Monday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2013-05-06 00:00:00,Early May Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2013-05-27 00:00:00,Spring Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2013-08-26 00:00:00,Summer Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2013-12-25 00:00:00,Christmas Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2013-12-26 00:00:00,Boxing Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2014-01-01 00:00:00,New Year's Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2014-04-18 00:00:00,Good Friday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2014-04-20 00:00:00,Easter Sunday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2014-04-21 00:00:00,Easter Monday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2014-05-05 00:00:00,Early May Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2014-05-26 00:00:00,Spring Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2014-08-25 00:00:00,Summer Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2014-12-25 00:00:00,Christmas Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2014-12-26 00:00:00,Boxing Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2015-01-01 00:00:00,New Year's Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2015-04-03 00:00:00,Good Friday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2015-04-05 00:00:00,Easter Sunday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2015-04-06 00:00:00,Easter Monday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2015-05-04 00:00:00,Early May Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2015-05-25 00:00:00,Spring Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2015-08-31 00:00:00,Summer Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2015-12-25 00:00:00,Christmas Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2015-12-28 00:00:00,Boxing Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2016-01-01 00:00:00,New Year's Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2016-03-25 00:00:00,Good Friday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2016-03-27 00:00:00,Easter Sunday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2016-03-28 00:00:00,Easter Monday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2016-05-02 00:00:00,Early May Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2016-05-30 00:00:00,Spring Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2016-08-29 00:00:00,Summer Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2016-12-26 00:00:00,Christmas Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2016-12-27 00:00:00,Boxing Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2017-01-02 00:00:00,New Year's Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2017-04-14 00:00:00,Good Friday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2017-04-16 00:00:00,Easter Sunday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2017-04-17 00:00:00,Easter Monday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2017-05-01 00:00:00,Early May Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2017-05-29 00:00:00,Spring Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2017-08-28 00:00:00,Summer Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2017-12-25 00:00:00,Christmas Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2017-12-26 00:00:00,Boxing Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2018-01-01 00:00:00,New Year's Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2018-03-30 00:00:00,Good Friday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2018-04-01 00:00:00,Easter Sunday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2018-04-02 00:00:00,Easter Monday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2018-05-07 00:00:00,Early May Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2018-05-28 00:00:00,Spring Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2018-08-27 00:00:00,Summer Bank Holiday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2018-12-25 00:00:00,Christmas Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2018-12-26 00:00:00,Boxing Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2019-01-01 00:00:00,New Year's Day,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2019-04-19 00:00:00,Good Friday,Ken Vormwald,2011-03-09 14:34:06,,
UK BANK,2019-04-21 00:00:00,Easter Sunday,Ken Vormwald,2011-03-09 14:34:06,,
UK Holidays,2018-05-28 00:00:00,Spring Bank Holiday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2018-08-27 00:00:00,Summer Bank Holiday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2018-12-25 00:00:00,Christmas Day,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2018-12-26 00:00:00,Boxing Day,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2019-01-01 00:00:00,New Year's Day,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2019-04-19 00:00:00,Good Friday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2019-04-22 00:00:00,Easter Monday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2019-05-06 00:00:00,Early May Bank Holiday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2019-05-27 00:00:00,Spring Bank Holiday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2019-05-29 00:00:00,Test Spring Bank Holiday,Bhargav Nidadavolu,2019-05-29 09:24:59,,
UK Holidays,2019-08-26 00:00:00,Summer Bank Holiday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2019-12-25 00:00:00,Christmas Day,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2019-12-26 00:00:00,Boxing Day,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2020-01-01 00:00:00,New Year's Day,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2020-04-10 00:00:00,Good Friday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2020-04-13 00:00:00,Easter Monday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2020-05-04 00:00:00,Early May Bank Holiday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2020-05-25 00:00:00,Spring Bank Holiday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2020-08-31 00:00:00,Summer Bank Holiday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2020-12-25 00:00:00,Christmas Day,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2020-12-28 00:00:00,Boxing Day,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2021-01-01 00:00:00,New Year's Day,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2021-04-02 00:00:00,Good Friday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2021-04-05 00:00:00,Easter Monday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2021-05-03 00:00:00,Early May Bank Holiday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2021-05-31 00:00:00,Spring Bank Holiday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2021-08-30 00:00:00,Summer Bank Holiday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2021-12-27 00:00:00,Christmas Day,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2021-12-28 00:00:00,Boxing Day,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2022-01-03 00:00:00,New Year's Day,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2022-04-15 00:00:00,Good Friday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2022-04-18 00:00:00,Easter Monday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2022-05-02 00:00:00,Early May Bank Holiday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2022-05-30 00:00:00,Spring Bank Holiday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2022-08-29 00:00:00,Summer Bank Holiday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2022-12-26 00:00:00,Christmas Day,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2022-12-27 00:00:00,Boxing Day,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2023-01-02 00:00:00,New Year's Day,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2023-04-07 00:00:00,Good Friday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2023-04-10 00:00:00,Easter Monday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2023-05-01 00:00:00,Early May Bank Holiday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2023-05-29 00:00:00,Spring Bank Holiday,Ismail Gyursel,2016-01-21 10:38:49,,
UK Holidays,2023-08-28 00:00:00,Summer Bank Holiday,Ismail Gyursel,2016-01-21 10:38:49,,
Bavarian Holiday,2019-04-19 00:00:00,Good Friday,Tanja Lebed,2019-04-15 10:39:13,,
Bavarian Holiday,2019-04-22 00:00:00,Easter Monday,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2019-05-01 00:00:00,Labour Day,businessops,2016-11-11 09:10:27,Tanja Lebed,2019-04-15 10:39:58
Bavarian Holiday,2019-05-06 00:00:00,Early May Bank Holiday,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2019-05-29 00:00:00,Test - Ascension Day,Bhargav Nidadavolu,2019-05-29 09:24:29,,
Bavarian Holiday,2019-05-30 00:00:00,Ascension Day,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2019-05-31 00:00:00,Brueckentag,Tanja Lebed,2019-04-15 10:39:58,,
Bavarian Holiday,2019-06-10 00:00:00,Whit Monday,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2019-06-20 00:00:00,Corpus Christi,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2019-06-21 00:00:00,Brueckentag,Tanja Lebed,2019-04-15 10:39:58,,
Bavarian Holiday,2019-08-15 00:00:00,Assumption Day,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2019-08-26 00:00:00,Summer Bank Holiday,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2019-10-03 00:00:00,Day of German Unity,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2019-11-01 00:00:00,All Saints' Day,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2019-12-18 00:00:00,Christmas Holidays,Oliver Hess,2017-10-12 08:05:05,,
Bavarian Holiday,2019-12-19 00:00:00,Christmas Holidays,Oliver Hess,2017-10-12 08:05:05,,
Bavarian Holiday,2019-12-20 00:00:00,Christmas Holidays,Oliver Hess,2017-10-12 08:05:05,,
Bavarian Holiday,2019-12-23 00:00:00,Christmas Holidays,Oliver Hess,2017-10-12 08:05:05,,
Bavarian Holiday,2019-12-24 00:00:00,Christmas Holidays,Oliver Hess,2017-10-12 08:05:05,,
Bavarian Holiday,2019-12-25 00:00:00,Christmas,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2019-12-26 00:00:00,St. Stephen's Day,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2019-12-27 00:00:00,Christmas Holidays,Oliver Hess,2017-10-12 08:05:41,,
Bavarian Holiday,2019-12-30 00:00:00,Christmas Holidays,Oliver Hess,2017-10-12 08:06:14,,
Bavarian Holiday,2019-12-31 00:00:00,Christmas Holidays,Oliver Hess,2017-10-12 08:06:14,,
Bavarian Holiday,2020-01-01 00:00:00,New Year's Day,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2020-01-02 00:00:00,Christmas Holidays,Oliver Hess,2017-10-12 08:06:52,,
Bavarian Holiday,2020-01-03 00:00:00,Christmas Holidays,Oliver Hess,2017-10-12 08:06:52,,
Bavarian Holiday,2020-01-06 00:00:00,Epiphany,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2020-04-10 00:00:00,Good Friday,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2020-04-13 00:00:00,Easter Monday,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2020-05-01 00:00:00,Labour Day,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2020-05-04 00:00:00,Early May Bank Holiday,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2020-05-21 00:00:00,Ascension Day,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2020-05-25 00:00:00,Spring Bank Holiday,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2020-06-01 00:00:00,Whit Monday,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2020-06-11 00:00:00,Corpus Christi,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2020-08-15 00:00:00,Assumption Day,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2020-08-31 00:00:00,Summer Bank Holiday,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2020-10-03 00:00:00,Day of German Unity,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2020-11-01 00:00:00,All Saints' Day,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2020-12-25 00:00:00,Christmas,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2020-12-26 00:00:00,St. Stephen's Day,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2020-12-28 00:00:00,Boxing Day,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2021-01-01 00:00:00,New Year's Day,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2021-01-06 00:00:00,Epiphany,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2021-04-02 00:00:00,Good Friday,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2021-04-05 00:00:00,Easter Monday,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2021-05-01 00:00:00,Labour Day,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2021-05-03 00:00:00,Early May Bank Holiday,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2021-05-13 00:00:00,Ascension Day,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2021-05-24 00:00:00,Whit Monday,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2021-05-31 00:00:00,Spring Bank Holiday,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2021-06-03 00:00:00,Corpus Christi,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2021-08-15 00:00:00,Assumption Day,businessops,2016-11-11 09:10:27,,
Bavarian Holiday,2021-08-30 00:00:00,Summer Bank Holiday,businessops,2016-11-11 09:10:27,,
SEK/DKK,2095-05-01 00:00:00,,Daniel Pruefer,2017-09-27 07:26:20,,
SEK/DKK,2095-06-02 00:00:00,,Daniel Pruefer,2017-09-27 07:26:20,,
SEK/DKK,2095-06-06 00:00:00,,Daniel Pruefer,2017-09-27 07:26:20,,
SEK/DKK,2095-06-12 00:00:00,,Daniel Pruefer,2017-09-27 07:26:20,,
SEK/DKK,2095-06-24 00:00:00,,Daniel Pruefer,2017-09-27 07:26:20,,
SEK/DKK,2095-11-05 00:00:00,,Daniel Pruefer,2017-09-27 07:26:20,,
SEK/DKK,2095-12-24 00:00:00,,Daniel Pruefer,2017-09-27 07:26:20,,
SEK/DKK,2095-12-25 00:00:00,,Daniel Pruefer,2017-09-27 07:26:20,,
